context_id,house,seed,update_id,status,reason,physical_stops,npz_path,npz_sha256,bank_source,components,accepted,min_c_eff_eigenvalue
H02_seed7_update0003,H02,7,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed7_update0003.npz,77bde8aa7a9c9cae1ebdd9582905674a94f3c5e6a4a22a2ced5fb4404bea12e5,streamed_rebuild,62,False,0.25048168290177286
H02_seed7_update0004,H02,7,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed7_update0004.npz,764acf5bcae650bbb3776906000fe54e7c1e6f43232cfd330d5abd29f6c0478c,streamed_rebuild,56,False,0.25066705929189875
H02_seed7_update0005,H02,7,5,VALID,HELDOUT_RIVAL_CONTRADICTION,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed7_update0005.npz,9d5ccf4abc7b279b1f1bcad2c7e9debea84b10d7b6dd6f84b53a4f16d035967b,streamed_rebuild,34,False,0.2503032427661908
H02_seed8_update0001,H02,8,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed8_update0001.npz,dd532f278836afe97c0748dfd7a8926670f07262db1bfed1ed810b142e65299b,streamed_rebuild,62,False,0.25060088982723056
H02_seed8_update0002,H02,8,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed8_update0002.npz,67b7262ea18a6117d36f2c9df34a0aecfa3dd8c4ce79724bad61cc5490919c22,streamed_rebuild,41,False,0.2505946325984887
H02_seed8_update0003,H02,8,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed8_update0003.npz,2911ada7ffe6375d10d8e16bd33722c6ec04270d8facc664f6e3f80771fc64da,streamed_rebuild,63,False,0.25048095750416616
H02_seed8_update0004,H02,8,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed8_update0004.npz,355943420b6462b391cc43ccc3e5311f5039c8a8dad823f7b19022b0cc331a7d,streamed_rebuild,56,False,0.250666024037061
H02_seed8_update0005,H02,8,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed8_update0005.npz,d2ac02ab224f0bed7f3e726fb708cb722003a02c37fe4a739b03f4c5c3807000,streamed_rebuild,55,False,0.25074908733519136
H02_seed9_update0001,H02,9,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed9_update0001.npz,d36c8eea8f0a6ed28f73ce620c762093f37adfa0123b5da3509d7a6917b4544b,streamed_rebuild,62,False,0.2506009915598167
H02_seed9_update0002,H02,9,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed9_update0002.npz,8165881c2ae0d8da0e3158a57b271c54916b23a95b6dd1a529759b5afbe8e0e8,streamed_rebuild,41,False,0.2505948676132718
H02_seed9_update0003,H02,9,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed9_update0003.npz,cffa5e7cfa93f5bff04e82a5c94787dfe515901a372e2f3c35c5b866300ee070,streamed_rebuild,63,False,0.25047962099599363
H02_seed9_update0004,H02,9,4,VALID,HELDOUT_RIVAL_CONTRADICTION,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed9_update0004.npz,badd20b625229f2161978f46d9e3cef628839c21482cac05ce3a37225e7fced9,streamed_rebuild,56,False,0.2506659669114845
H02_seed9_update0005,H02,9,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H02_seed9_update0005.npz,22d9db1f147641e44afa6716565500079492ce41e42bca327d06c49306e9279d,streamed_rebuild,31,False,0.25051032981561244
H03_seed0_update0001,H03,0,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed0_update0001.npz,f99eb4e1e76d6f02760ba1133c1660c915f0f0a7bea75292b77b9f2aed987e04,streamed_rebuild,53,False,0.250246882131132
H03_seed0_update0002,H03,0,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed0_update0002.npz,c15880b0f0c001787e03f8314f5b629e674a2e963a250bf988fafcc644b5b211,streamed_rebuild,47,False,0.25054916483546097
H03_seed0_update0003,H03,0,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed0_update0003.npz,5640f0c458bc3fc3662ec41b18c686df5eb0668b5167789ce7dda60bd502c574,streamed_rebuild,49,False,0.25041702551817435
H03_seed0_update0004,H03,0,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed0_update0004.npz,e1c8baeabe2727bd5cdc572e63fa98f8e36c596a2b1175534b13e8b8a01ca715,streamed_rebuild,60,False,0.25055544806776114
H03_seed0_update0005,H03,0,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed0_update0005.npz,67a07bc292ccd09dcf9ff1d88fb177db4ce0605babd47b520255e8fb1775d771,streamed_rebuild,38,False,0.2504062526439295
H03_seed1_update0001,H03,1,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed1_update0001.npz,63700636b0e575362ef241093dcb12251402688fcf1e323da1b0426b22da54e3,streamed_rebuild,54,False,0.25025679158563513
H03_seed1_update0002,H03,1,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed1_update0002.npz,56fabb85a70f32ddd6deac416731388a1a482bb1839511ead9ff41411af114fc,streamed_rebuild,37,False,0.2503913413577996
H03_seed1_update0003,H03,1,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed1_update0003.npz,2c90e249def48a56bc669f6cd0a5a22249642bb280119513ea64c21f3bec14a3,streamed_rebuild,52,False,0.25055661810439545
H03_seed1_update0004,H03,1,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed1_update0004.npz,c35d914e8e8fda31c5aa2f6d4bc62af7a6d9fb6eef47d082c5b35e03a984e3c2,streamed_rebuild,50,False,0.2505524004142272
H03_seed1_update0005,H03,1,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed1_update0005.npz,752f26623e77436d9d41aeb9db4d9cc562575d95305d3c6eeb4443d74ec6df80,streamed_rebuild,48,False,0.25070096585509183
H03_seed2_update0001,H03,2,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed2_update0001.npz,5e439222474a33713465dcfe7fa4ad1e14cfbb8f9fe5dfd0f8b3a6c8471bcf64,streamed_rebuild,55,False,0.2502518450226588
H03_seed2_update0002,H03,2,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed2_update0002.npz,b05418e9f613d67e6bf74830bb911b9ab6acb7d3658421f2cb59f845abd3c826,streamed_rebuild,26,False,0.25039954969255246
H03_seed2_update0003,H03,2,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed2_update0003.npz,6a0cb5c559b3960f9c3894720814ff80f92ff8af5481b48caeda3e938d7d0d2d,streamed_rebuild,49,False,0.2503848797961047
H03_seed2_update0004,H03,2,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed2_update0004.npz,111faa9fc94bf0fa18522605bc47f5727899b4d849f7cd82f92cab8a7ce65888,streamed_rebuild,44,False,0.2504773093638181
H03_seed2_update0005,H03,2,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed2_update0005.npz,b80e5477258168d7c18a8f7ab6eb579ab448b94e5d000205ae516ea90c5928bb,streamed_rebuild,43,False,0.2504097991789148
H03_seed3_update0001,H03,3,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed3_update0001.npz,8c95745555578b6cde4772629afa31599e88892c746201c1b380aeb17bdee130,streamed_rebuild,52,False,0.2502534286430873
H03_seed3_update0002,H03,3,2,VALID,INSUFFICIENT_INFORMATIVE_HELDOUT,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed3_update0002.npz,503a24b230e85169a07aee7cc72ee0fc10b1cfecbf10a4a840e0471a4c0fd21f,streamed_rebuild,40,False,0.2502111144511436
H03_seed3_update0003,H03,3,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed3_update0003.npz,e20eaee515461fa0c141e7be16d1a65ab5d403b416e1238106ea163bf3829173,streamed_rebuild,62,False,0.2504598090564336
H03_seed3_update0004,H03,3,4,VALID,HELDOUT_RIVAL_CONTRADICTION,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed3_update0004.npz,3c28bd1b82b0f5d2ed36fafff0c19772b5867855c10e33d4a02b4f62ef714cc9,streamed_rebuild,45,False,0.25057502058607256
H03_seed3_update0005,H03,3,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed3_update0005.npz,d6af56dca3f27d2c2269b1df106f87a9887dfcd9bafa693a12da93c92da91dbd,streamed_rebuild,43,False,0.25069974602429235
H03_seed4_update0001,H03,4,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed4_update0001.npz,e9df4d8724aa0515c096d72e2ca4841de5c87fa5b83170abc3a19bea30bb645d,streamed_rebuild,54,False,0.2502471683287504
H03_seed4_update0002,H03,4,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed4_update0002.npz,1436ba49096d3b8cbb7ed46501ca957af717011286fbeda029296cd472c58647,streamed_rebuild,33,False,0.25035277578452814
H03_seed4_update0003,H03,4,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed4_update0003.npz,186f9588698d80245167bb78f98ba848f66430792a83ff2472cf96986009b188,streamed_rebuild,61,False,0.25060675827147305
H03_seed4_update0004,H03,4,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed4_update0004.npz,589f5ff4098bb5d79f69d6256698582151cf48885d797750cfba17258889aa40,streamed_rebuild,48,False,0.2506046582621679
H03_seed4_update0005,H03,4,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed4_update0005.npz,965a7c4d4267f71db42bdf3b1a397d3a1b18acda0226fc3b2db27837847c9e09,streamed_rebuild,41,False,0.2505628118638119
H03_seed5_update0001,H03,5,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed5_update0001.npz,6360538eb92d8dd01e64a5664591a584ae81228e23f420279c86b5c9e60c46c9,streamed_rebuild,54,False,0.25024460503335555
H03_seed5_update0002,H03,5,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed5_update0002.npz,b1bd12018da23f1f93a9d12c6de42a50f8bf0262e5bd73265a348856d52f8ab1,streamed_rebuild,46,False,0.2504835067407605
H03_seed5_update0003,H03,5,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed5_update0003.npz,a826c5a98d5f44a948221dde80001f14a74afb6796290ca3c2832fdd5884a7ea,streamed_rebuild,53,False,0.25044001688577466
H03_seed5_update0004,H03,5,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed5_update0004.npz,83a062e5e633faeb9ee535b1bdfc44f3168470aeaf810f71c8b301e65a33202b,streamed_rebuild,41,False,0.2507295492928544
H03_seed5_update0005,H03,5,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed5_update0005.npz,31aaab82bc20d3a86b8bf24a6e3c7b5ff425aa70524756134909124e11851a2a,streamed_rebuild,45,False,0.25058811744215725
H03_seed6_update0001,H03,6,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed6_update0001.npz,2f78111fe75a4d320c7d65ab733af31356c8d6d7c523b1ddb9ea5b4091458c92,streamed_rebuild,54,False,0.25025913016978885
H03_seed6_update0002,H03,6,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed6_update0002.npz,38544bc66a442396acb926530ab643fe1f53dca6055db967cee23a8dc2080e20,streamed_rebuild,46,False,0.2504839030454777
H03_seed6_update0003,H03,6,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed6_update0003.npz,da81380d3cf140599d68fef90807399bb0542da8ff39f0f8582137d369447bff,streamed_rebuild,57,False,0.2504986212262169
H03_seed6_update0004,H03,6,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed6_update0004.npz,30215a0ac7bf89b843344d23a7eae31dae55fd537eb17b2a1e14f679faa6cb17,streamed_rebuild,47,False,0.2506876127869507
H03_seed6_update0005,H03,6,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed6_update0005.npz,7f0de3beceb22b4dafc1dce8b676cb303cda4111312e3cb78ae2856124b1ce28,streamed_rebuild,42,False,0.2504806482463435
H03_seed7_update0001,H03,7,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed7_update0001.npz,b0496023df59c34a46fd6308b012d542250abb21f893ee77023d7f530a07c3fb,streamed_rebuild,53,False,0.25024629902695505
H03_seed7_update0002,H03,7,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed7_update0002.npz,728b14032d4c1a64b0a6f004920dbb79405a7d3518e49102ffbde6d5a0132986,streamed_rebuild,34,False,0.25035660317863057
H03_seed7_update0003,H03,7,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed7_update0003.npz,ac3a6e62a16c8133f1eaff7e0c2602564ada2848466f51b32ac18cabc0c03c4a,streamed_rebuild,55,False,0.2505807145460269
H03_seed7_update0004,H03,7,4,VALID,HELDOUT_RIVAL_CONTRADICTION,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed7_update0004.npz,5f240cea683825c9f2b1830dc4ca199810d69dbd20324c1cbc500357b7f7d1fc,streamed_rebuild,45,False,0.2505645831270732
H03_seed7_update0005,H03,7,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed7_update0005.npz,b9bf5b547c79f5ff77eaaa8ef752f04560cf95f4d6f23e775477bb6873bb35c8,streamed_rebuild,49,False,0.25058479292763164
H03_seed8_update0001,H03,8,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed8_update0001.npz,e8d8836484c34669a438965c2a79cbfb86c91a0fa4907171a92b54ee8b8077cc,streamed_rebuild,53,False,0.2502425603761595
H03_seed8_update0002,H03,8,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed8_update0002.npz,1dc508cc93948149693901f8c51da8cec64102eb9e6227f737019a1882de3d29,streamed_rebuild,34,False,0.25035762155074914
H03_seed8_update0003,H03,8,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed8_update0003.npz,82022e8514d290cd908b9db232a250799afffcd03869439c607134b01dd20373,streamed_rebuild,55,False,0.25057981598635365
H03_seed8_update0004,H03,8,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed8_update0004.npz,82425269612e64c3ecd7a2cd5c4b6b3ce92df4c8e918c10e93ae4a046f8f16ed,streamed_rebuild,49,False,0.25059469451906036
H03_seed8_update0005,H03,8,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed8_update0005.npz,df63757ac143c89dcdfd456c58d4574d54e33908ec787919fece5ac6de261f7a,streamed_rebuild,43,False,0.2505301369867795
H03_seed9_update0001,H03,9,1,VALID,LOSO_COMPONENT_DISAGREE,4,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed9_update0001.npz,7e0ce5ee30a667f756a928b0536f73716cfbcf8a8417b00e730f8bd33e50a04b,streamed_rebuild,55,False,0.2502553275568305
H03_seed9_update0002,H03,9,2,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed9_update0002.npz,3f5a4e2510f6a8012116453b9fd84d8bb61e5aa7287c83556e112301d9f0845b,streamed_rebuild,48,False,0.2505463058698371
H03_seed9_update0003,H03,9,3,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed9_update0003.npz,a2191d29814d6cb42762f23897677625c96601d45a2200ace6d013cfb7ef9a8d,streamed_rebuild,49,False,0.2504170172167979
H03_seed9_update0004,H03,9,4,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed9_update0004.npz,dadfbcd276f3b3ee5fcdc8cd39522bd16719263ddf33a142e76a03c4756a3645,streamed_rebuild,60,False,0.25055030010845636
H03_seed9_update0005,H03,9,5,VALID,LOSO_COMPONENT_DISAGREE,3,/home/zyc/V4_TRUTHBLIND_COVERAGE_20260828_R1/contexts/H03_seed9_update0005.npz,4a94efd00defea2f72d1f410508c4eec82884e92a775c637a711e281867f1db3,streamed_rebuild,38,False,0.2504038745848095
